CDM1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=60
a1485764220,10.315
28,10.525
461,10.66
a1485863520,10.825
112,10.915
221,10.8
222,10.8
a1485943380,10.685
205,10.815
a1486025160,10.81
212,10.96
241,10.96
302,11
a1486368300,11.005
110,10.795
a1486458480,10.905
399,11.17
429,11.18
430,11.18
432,11.18
a1486543920,11.075
259,11.175
356,11.175
403,11.18
446,11.25
a1486649160,10.89
14,10.855
26,10.8
79,9.049
101,9.103
103,9.133
130,9.086
a1486714080,8.74
24,8.739
47,8.739
52,8.739
61,8.739
72,8.739
88,8.74
96,8.74
383,8.864
384,8.887
385,8.74
386,8.7
460,8.927
a1486973100,8.93
73,8.94
87,8.979
103,8.837
218,8.979
249,8.92
309,8.865
392,9.05
393,9.051
405,9.095
406,9.111
410,9.136
413,9.182
424,9.102
479,8.896
a1487059500,8.878
5,8.92
66,8.97
73,8.98
103,8.906
122,8.906
301,9.058
391,9.121
441,8.946
488,8.85
a1487145900,8.819
39,8.792
323,8.82
327,8.79
448,8.63
473,8.604
481,8.604
483,8.604
a1487246400,8.709
48,8.777
150,8.7
189,8.672
211,8.663
215,8.63
217,8.6
a1487332980,8.55
6,8.55
76,8.57
118,8.464
156,8.47
207,8.355
264,8.32
"
