YSN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
321,57.82
325,57.99
327,58
330,57.99
334,57.95
338,57.95
348,57.95
396,57.94
397,57.95
416,57.95
417,57.95
418,58
419,58
420,58
437,57.95
438,57.99
439,58
444,58
479,58
487,58.4
493,58.4
506,58.2
a1485158580,58.5
3,58.68
4,59
5,58.9
10,58.9
12,59
13,59
16,58.9
21,58.9
22,58.9
25,58.85
37,58.85
43,58.85
45,58.9
46,58.9
51,58.9
54,58.9
55,58.9
63,59
64,59
66,59.5
67,59.5
75,59.51
80,59.51
84,59.79
88,59.8
93,59.8
94,59.99
97,60.5
102,60.44
106,60.38
107,60.8
108,60.3
110,60.3
122,60.79
130,60.79
140,60.41
159,60.78
170,60.77
179,60.77
180,60.8
181,60.8
183,60.8
186,60.9
194,60.36
212,60.9
216,60.53
218,60.89
220,60.89
227,60.9
234,60.99
249,60.99
259,60.98
289,61
293,61
302,61
304,61
306,61
313,60.99
314,60.99
322,60.45
333,60.75
337,60.75
366,60.75
374,60.75
378,60.99
380,60.99
399,60.99
404,60.99
406,60.99
411,60.99
417,60.85
424,60.85
425,60.85
435,60.57
436,60.75
464,60.73
467,60.65
468,60.75
485,60.75
487,60.75
499,60.57
500,60.32
501,60.01
502,59.98
504,60.19
505,60
a1485244980,60.2
2,60.19
5,59.15
6,59
18,58.46
19,59.2
20,59.47
23,59.89
28,60.1
29,60
30,60.1
35,60
37,59.71
42,59.5
43,59.48
50,59
52,59
57,59.99
64,59.05
80,60
89,60.16
95,59.99
97,59.99
122,59.6
130,59.6
136,59.6
148,60
198,59.99
204,60.15
210,60.2
214,60
227,60.14
271,59.97
286,60
323,60
327,60
335,59.85
341,60
359,59.84
365,59.84
380,60.15
393,60.15
396,60.15
399,60.15
410,60.3
411,60.19
420,60.76
430,60.15
435,59.61
460,60.14
480,59.71
484,60.15
491,60.09
494,60.09
498,60.15
a1485331380,60.15
5,60.15
8,59.27
17,60.15
21,60.2
24,60.2
31,60.15
33,60.2
34,60.2
54,60.2
76,60.44
94,60.45
102,60.45
115,60.45
125,60.45
131,59.61
144,60.44
183,60.45
225,60.44
236,60.74
251,60.12
276,60.75
309,60.75
323,60.7
325,60.26
327,60.69
341,60.7
386,60.7
389,60.75
409,60.75
410,61.5
417,61.7
434,61.51
436,61.34
439,61.98
443,61.98
456,61.99
461,61.97
466,61.97
477,61.98
494,61.76
495,61.99
498,61.99
499,61.99
500,62.3
501,62.3
503,62.7
505,62.05
507,62.51
a1485417780,63.85
3,63.84
4,63.85
7,63.5
29,63.85
39,63.09
41,63.75
43,63
44,62.56
45,63.85
46,63.85
47,63
56,63.5
61,63.85
80,63.85
81,63.85
88,63.85
90,63.85
100,64
101,64
118,64
122,64
129,63.99
141,64.1
149,64.5
150,64.5
155,64.5
165,64.5
169,64.48
171,64.5
172,64.5
186,64.5
187,64.5
193,64.5
195,64.5
200,65
208,65
218,65
226,65
229,65
231,65
278,65
281,65
295,65
309,64.9
314,64.9
315,64.9
319,64.9
327,64.9
348,64.9
393,64.9
397,64.9
398,64.95
400,64.5
403,64.55
407,64.95
409,65.5
415,65.5
422,65.5
441,65.5
452,65.5
453,65.5
454,65.5
462,65.5
484,65.9
491,64.92
492,64.92
a1485504180,65.9
1,65.9
6,66
7,64.92
8,64.5
16,64.22
17,64
19,63.5
20,63.67
22,62.89
31,62.54
34,62.54
35,62.89
36,62.89
38,62.7
43,61.28
44,61.31
46,61.97
48,62
49,62.13
52,62.35
56,62.48
59,62
69,62.5
74,62.5
75,62.8
78,62.79
82,62.89
85,63.69
86,64
88,64.34
105,64.3
107,64.3
112,64.31
131,63.94
137,63.94
139,64.48
173,64.49
187,64.68
195,64.69
197,64.68
198,64.6
199,64.98
200,64.98
201,65
219,64.99
244,64.99
247,64.99
249,65
263,65.88
275,65.86
278,65.86
282,65.48
286,65.87
302,65.5
305,65.7
314,65.87
321,65.88
324,64.85
325,65.89
365,66
386,65.6
387,65.77
395,65.99
418,66
441,66
449,66.02
451,66.99
464,66.99
467,67
469,67.53
480,67.53
483,67.5
504,66.55
507,67.54
a1485763380,67.8
2,67.56
3,67.54
10,66.9
16,66.8
18,66.8
26,66.51
27,65
28,66
30,66.49
32,66.5
33,65.05
35,66
43,66
44,66
49,66
52,66
64,66
97,66
101,66
120,66
129,65.97
135,66
163,66
182,66
192,66
193,65.91
205,66.5
210,66.01
226,66.1
265,66.31
266,66.31
269,66.3
270,67
274,66
276,66
303,67
308,67
324,66
334,66.4
344,66.49
347,66.25
372,66.49
387,66.49
401,65.97
403,63.7
405,61.55
406,62.47
408,61.55
409,61.71
411,61.99
413,62.4
415,62.4
418,62.99
419,63
420,62
423,62.99
425,62.8
426,62.99
427,62.99
428,63
431,63.19
433,63.36
439,63.36
440,63.37
441,63.51
442,63.7
443,63.59
451,63.94
455,63.91
461,63.9
467,63.95
474,64.21
475,64.68
476,64.6
477,64.65
478,64.72
499,63.23
501,62.5
504,63.36
507,63.95
a1485849780,62.11
1,63.01
5,63
23,63.12
31,63.84
43,63.93
47,63.97
65,63.2
68,63.39
80,63.98
81,64
86,63.43
91,64.16
92,64.16
97,64.2
115,64.4
120,64.98
134,64.99
141,64.99
155,65
161,65
225,65
230,65
238,64.91
255,65
260,65
266,65
267,65
268,65
269,65
270,65
272,65
277,65
294,64.99
302,64.95
316,65
348,65
356,65
369,64.95
370,65
393,65
423,64.25
424,64.25
425,64.01
427,63.51
431,63.5
438,63.5
439,64
446,64.25
450,63.26
460,64.24
463,63.8
477,64.25
480,64.25
487,64.25
493,63.8
498,64.25
507,64.9
a1485936180,65
24,65
28,65
35,65.47
45,64.52
49,64.89
60,64.51
61,64.89
79,65.54
82,65.67
108,65.6
113,65.7
118,65.73
123,65.4
142,65.5
161,65.49
178,65.49
191,65.49
208,65.49
232,65.49
239,65.49
289,65.21
290,65.2
303,65.49
325,65.49
396,65.49
398,65.15
410,65.1
439,64.57
466,64.57
481,64.57
486,65
488,65
505,65.47
a1486022580,65.5
1,66
9,66
10,65.5
11,66
12,66
14,66
18,66
19,66
32,65.7
81,65.96
107,66.44
136,66.15
160,65.5
181,65.5
184,65.4
189,65.66
256,65.27
257,64.83
274,66.14
286,66.14
291,65.06
354,65.42
362,65.4
375,65.4
407,65.11
409,65.4
419,65.4
432,65.4
464,65.25
470,65.97
472,66.43
475,66.49
502,66.48
506,66.49
507,66.49
a1486108980,66.2
7,66
30,65.9
34,66.49
44,66
57,66.49
76,66.48
89,66.48
118,66.2
141,65.8
159,64.88
179,65.79
198,65.78
239,65.78
255,65.78
267,65.78
280,65.76
282,65.76
306,65.59
320,65
401,64.97
403,64.97
414,65
438,65
455,65
457,65
462,64.99
489,65.39
"
